3.64	1.9619154828910927
3.65	1.966551654715704
3.66	1.9711898830211505
3.67	1.9758301509969616
3.68	1.98047244201539
3.69	1.9851167396289349
3.7	1.9897630275679057
3.71	1.9944112897380268
3.72	1.99906151021808
3.73	2.0037136732575824
3.74	2.0083677632745065
3.75	2.013023764853033
3.7600000000000002	2.0176816627413414
3.77	2.022341441849432
3.7800000000000002	2.0270030872469897
3.79	2.031666584161275
3.8000000000000003	2.0363319179750503
3.81	2.04099907422454
3.8200000000000003	2.0456680385974217
3.83	2.0503387969308493
3.8400000000000003	2.055011335209506
3.85	2.059685639563688
3.8600000000000003	2.0643616962674214
3.87	2.069039491736599
3.88	2.0737190125271594
3.89	2.078400245333282
3.9000000000000004	2.083083176985616
3.91	2.0877677944495363
3.92	2.0924540848234225
3.93	2.097142035336971
3.94	2.1018316333495233
3.95	2.10652286634843
3.96	2.1112157219474295
3.97	2.115910187885061
3.98	2.120606252023092
3.99	2.1253039023449807
4.	2.1300031269543465
4.01	2.134703914073478
4.0200000000000005	2.1394062520418546
4.03	2.1441101293146927
4.04	2.1488155344615136
