0.	-1.	-0.98	-0.96	-0.9400000000000001	-0.92	-0.9	-0.88	-0.86	-0.84	-0.8200000000000001	-0.8	-0.78	-0.76	-0.74	-0.72	-0.7000000000000001	-0.68	-0.66	-0.64	-0.62	-0.6	-0.58	-0.56	-0.54	-0.52	-0.5	-0.48	-0.46	-0.44	-0.42	-0.4	-0.38	-0.36	-0.34	-0.32	-0.3	-0.28	-0.26	-0.24	-0.22	-0.2	-0.18	-0.16	-0.14	-0.12	-0.1	-0.08	-0.06	-0.04	-0.02	0.	0.02	0.04	0.06	0.08	0.1	0.12	0.14	0.16	0.18	0.2	0.22	0.24	0.26	0.28	0.3	0.32	0.34	0.36	0.38	0.4	0.42	0.44	0.46	0.48	0.5	0.52	0.54	0.56	0.58	0.6	0.62	0.64	0.66	0.68	0.7000000000000001	0.72	0.74	0.76	0.78	0.8	0.8200000000000001	0.84	0.86	0.88	0.9	0.92	0.9400000000000001	0.96	0.98	1.
0.01	-1.0001007588767343	-0.9804997429763218	-0.9608906250980178	-0.9412734065788495	-0.9216480887530503	-0.9020146729521019	-0.8823731605047246	-0.8627235527369068	-0.8430658509718826	-0.8234000565301723	-0.8037261707295541	-0.784044194885103	-0.7643541303091865	-0.7446559783114606	-0.7249497401988909	-0.7052354172757626	-0.6855130108436738	-0.6657825222015559	-0.6460439526456706	-0.6262973034696223	-0.6065425759643726	-0.5867797714182228	-0.5670088911168596	-0.5472299363433187	-0.5274429083780366	-0.507647808498809	-0.48784463798084415	-0.4680333980967396	-0.44821409011650104	-0.42838671530754935	-0.408551274934717	-0.3887077702602735	-0.3688562025439145	-0.3489965730427796	-0.329128883011455	-0.30925313370197877	-0.2893693263638529	-0.2694774622440494	-0.24957754258699968	-0.22966956863464266	-0.20975354162637697	-0.18982946279911533	-0.16989733338726243	-0.14995715462273576	-0.13000892773495776	-0.11005265395088429	-0.09008833449499201	-0.07011597058928964	-0.05013556345333244	-0.030147114304215582	-0.010150624356594454	0.009853905177319733	0.029866473087750353	0.04988707816734209	0.06991571921116625	0.089952395016709	0.10999710438385732	0.13004984611491083	0.15011061901455441	0.170179421889868	0.19025625355031392	0.21034111280772735	0.23043399847632387	0.2505349093726693	0.2706438443156993	0.29076080212669486	0.31088578162928604	0.3310187816494422	0.35115980101546507	0.37130883855798447	0.39146589310995245	0.4116309635066374	0.43180404858561355	0.45198514718676225	0.47217425815226066	0.49237138032657823	0.5125765125564697	0.5327896536909706	0.5530108025813868	0.5732399580812964	0.5934771190465365	0.6137222843352023	0.6339754528076391	0.6542366233264371	0.6745057947564221	0.6947829659646597	0.7150681358204354	0.735361303195261	0.755662466962864	0.7759716259991792	0.7962887791823496	0.8166139253927147	0.8369470635128089	0.857288192427352	0.8776373110232482	0.8979944181895778	0.918359512817591	0.9387325938007043	0.9591136600344937	0.9795027104166901	0.9998997438471731
0.02	-1.0002020518177765	-0.9810020883972628	-0.9617857872963558	-0.9425531544218323	-0.9233041956552921	-0.9040389168532128	-0.8847573238471432	-0.8654594224438225	-0.8461452184253395	-0.8268147175492331	-0.8074679255486776	-0.7881048481325941	-0.7687254909857787	-0.7493298597690478	-0.7299179601193834	-0.7104897976500476	-0.6910453779507124	-0.6715847065876185	-0.6521077891036566	-0.6326146310185573	-0.6131052378289646	-0.5935796150085978	-0.5740377680083546	-0.5544797022564655	-0.5349054231585805	-0.5153149360979302	-0.49570824643541583	-0.4760853595097608	-0.45644628063760523	-0.43679101511365154	-0.41711956821075324	-0.3974319451800681	-0.37772815125114995	-0.35800819163207614	-0.3382720715095628	-0.3185197960490727	-0.2987513703949504	-0.27896679967050253	-0.259166088978149	-0.23934924339950187	-0.2195162679955	-0.1996671678065022	-0.17980194785241252	-0.15992061313277955	-0.1400231686269068	-0.12010961929396224	-0.10017997007308127	-0.08023422588347842	-0.060272391624550954	-0.0402944721759757	-0.020300472397827764	-0.00029039713066900764	0.019735748804334	0.039777960605326707	0.05983623348964843	0.07991056269373885	0.10000094347304071	0.12010737110189557	0.14022984087344575	0.1603683480995451	0.1805228881106458	0.2006934562557149	0.22088004790213642	0.2410826584356077	0.2613012832600555	0.2815359177975369	0.3017865574881424	0.3220531977899118	0.34233583417873265	0.3626344621482542	0.3829490772097964	0.403279674892256	0.42362625074201954	0.4439888003228753	0.46436731921591917	0.484761803019472	0.5051722473489898	0.5255986478369788	0.5460410001329039	0.5664992999031087	0.5869735428307261	0.6074637246155971	0.6279698409741831	0.6484918876394856	0.669029860360958	0.68958375490443	0.7101535670520193	0.730739292602054	0.7513409273689894	0.7719584671833273	0.7925919078915399	0.8132412453559843	0.8339064754548272	0.8545875940819673	0.8752845971469537	0.895997480574911	0.9167262403064639	0.9374708722976541	0.9582313725198723	0.9790077369597776	0.9997999616192234
0.03	-1.0003039130079345	-0.9815071984615391	-0.9626857599891065	-0.94383961229039	-0.9249687699679179	-0.9060732475278332	-0.887153059380709	-0.868208219842448	-0.8492387431350538	-0.8302446433874643	-0.8112259346363793	-0.7921826308270543	-0.773114745814065	-0.754022293362126	-0.7349052871468496	-0.7157637407554927	-0.6965976676877605	-0.6774070813564897	-0.6581919950884574	-0.6389524221250527	-0.6196883756230446	-0.6003998686552747	-0.5810869142113735	-0.5617495251984542	-0.5423877144418158	-0.5230014946856237	-0.5035908785935821	-0.48415587874961563	-0.46469650765852494	-0.4452127777466436	-0.42570470136249605	-0.4061722907774286	-0.38661555818624843	-0.3670345157078672	-0.3474291753858925	-0.3277995491892809	-0.3081456490129178	-0.288467486678234	-0.2687650739338045	-0.24903842245593008	-0.22928754384922642	-0.20951244964720578	-0.18971315131284847	-0.169889660239159	-0.15004198774974262	-0.13017014509934724	-0.11027414347442432	-0.09035399399366177	-0.07040970770852968	-0.0504412956038046	-0.030448768598111183	-0.010432137544427279	0.00960858676938772	0.029673393620083446	0.049762272348517045	0.06987521235914378	0.0900122031195336	0.1101732341598598	0.13035829507243465	0.15056737551121097	0.17080046519131636	0.19105755388856882	0.21133863143902448	0.23164368773850152	0.2519727127421283	0.272325696463886	0.2927026289761646	0.31310350040931	0.3335283009511889	0.35397702084675103	0.3744496503975937	0.3949461799615384	0.4154665999522019	0.43601090083858074	0.4565790731446313	0.4771711074488586	0.49778699438391266	0.5184267246361752	0.5390902889453676	0.5597776781041536	0.5804888829577369	0.6012238944034848	0.6219827033905349	0.6427653009194136	0.6635716780416628	0.6844018258594582	0.7052557355252411	0.7261333982413526	0.7470348052596651	0.7679599478812247	0.7889088174558903	0.8098814053819825	0.8308777031059283	0.8518977021219157	0.8729413939715509	0.8940087702435109	0.9150998225732092	0.9362145426424603	0.9573529221791449	0.9785149529568821	0.9997006267947025
0.04	-1.000406379825994	-0.9820152500787137	-0.9635908404390484	-0.9451331798566754	-0.9266422970172437	-0.9081182203455813	-0.8895609780089088	-0.8709705979199148	-0.8523471077398423	-0.8336905348815379	-0.8150009065123917	-0.7962782495572925	-0.7775225907015042	-0.7587339563935155	-0.7399123728478343	-0.7210578660477301	-0.7021704617479709	-0.6832501854774777	-0.6642970625419707	-0.6453111180265414	-0.626292376798225	-0.6072408635085209	-0.588156602595839	-0.5690396182879723	-0.5498899346045016	-0.530707575359139	-0.5114925641620952	-0.4922449244223555	-0.47296467934996544	-0.4536518519582552	-0.4343064650660514	-0.41492854129983675	-0.3955181030959036	-0.37607517270244456	-0.35659977218165545	-0.33709192341176647	-0.31755164808907416	-0.2979789677299265	-0.27837390367268977	-0.2587364770796884	-0.23906670893911494	-0.21936462006691052	-0.19963023110861902	-0.17986356254122796	-0.16006463467496793	-0.14023346765510392	-0.1203700814636748	-0.10047449592124894	-0.08054673068861452	-0.06058680526848269	-0.04059473900713712	-0.02057055109609363	-0.00051426057369905	0.019574113673251587	0.03969455290795353	0.05984703854202089	0.08003155213396591	0.10024807538767418	0.12049659015091128	0.14077707841384837	0.16108952230760767	0.1814339041028155	0.20181020620819884	0.22221841116916885	0.2426585016664479	0.26313046051470457	0.28363427066119984	0.3041699151844637	0.3247373772929798	0.3453366403238888	0.3659676877417067	0.3866305031370651	0.4073250702254569	0.4280513728460108	0.44880939496027117	0.46959912065099496	0.4904205341209643	0.5112736196918208	0.5321583618029004	0.5530747450100924	0.5740227539847136	0.5950023735123856	0.6160135884919435	0.6370563839343323	0.65813074496155	0.6792366568055686	0.7003741048072958	0.7215430744155337	0.7427435511859553	0.7639755207800917	0.7852389689643333	0.8065338816089433	0.827860244687077	0.84921804427382	0.8706072665452349	0.8920278977774189	0.9134799243455719	0.9349633327230779	0.9564781094805932	0.9780242412851503	0.999601714899268
0.05	-1.0005094932497283	-0.9825264366716845	-0.9645013525744739	-0.9464342911538945	-0.9283253020132298	-0.910174434172658	-0.8919817360784719	-0.8737472556121187	-0.8554710400989909	-0.8371531363171215	-0.8187935905056702	-0.8003924483732223	-0.7819497551059589	-0.7634655553756032	-0.7449398933473004	-0.7263728126872459	-0.7077643565702519	-0.689114567687084	-0.6704234882517146	-0.651691160008429	-0.6329176242387656	-0.6141029217683391	-0.5952470929735522	-0.576350177788153	-0.5574122157096827	-0.5384332458057942	-0.5194133067204719	-0.5003524366801027	-0.48125067349946826	-0.4621080545876138	-0.4429246169535887	-0.4237003972121329	-0.4044354315892006	-0.385129755927424	-0.36578340569147294	-0.34639641597330456	-0.32696882149732204	-0.3075006566254691	-0.2879919553621813	-0.26844275135931156	-0.248853077920916	-0.22922296800799202	-0.2095524542431144	-0.18984156891501094	-0.17009034398302053	-0.15029881108152823	-0.13046700152427906	-0.11059494630864607	-0.09068267611980903	-0.07073022133486771	-0.050737612026899644	-0.03070487796893203	-0.010632048637841144	0.00948084678177774	0.029633779393841975	0.04982672058706344	0.07005964203127349	0.09033251567383817	0.11064531373610854	0.13099800870993972	0.1513905733542633	0.1718229806917103	0.1922952040053	0.21280721683517034	0.23335899297536208	0.25395050647066164	0.2745817316134829	0.29525264294080944	0.31596321523117327	0.3367134235016892	0.35750324300513114	0.3783326492270559	0.3992016178829718	0.4201101249155433	0.44105814649185254	0.4620456590006915	0.4830726390498955	0.5041390634637248	0.5252449092802811	0.5463901537489608	0.5675747743279475	0.5887987486817494	0.6100620546787601	0.6313646703888666	0.652706574081091	0.6740877442212583	0.6955081594697103	0.7169677986790484	0.7384666408919014	0.7600046653387433	0.7815818514357216	0.80319817878254	0.8248536271603462	0.8465481765296737	0.8682818070283965	0.8900544989697227	0.9118662328402087	0.9337169892978113	0.9556067491699566	0.9775354934516435	0.9995032033035721
0.06	-1.0006132983271916	-0.9830409702629702	-0.9654176502037563	-0.9477434185123417	-0.9300183543711183	-0.9122425358055528	-0.8944160397070214	-0.8765389418550181	-0.8586113169388655	-0.8406332385788394	-0.8226047793467387	-0.8045260107860028	-0.7863970034312605	-0.76821782682745	-0.7499885495484333	-0.7317092392151922	-0.7133799625135302	-0.6950007852114061	-0.6765717721758111	-0.6580929873892717	-0.6395644939659382	-0.6209863541673065	-0.6023586294175833	-0.5836813803186675	-0.564954666664809	-0.546178547456922	-0.5273530809165758	-0.5084783244996485	-0.48955433490969796	-0.4705811681110302	-0.4515588793414471	-0.4324875231247522	-0.41336715328294105	-0.39419782294815825	-0.37497958457436986	-0.3557124899487864	-0.3363965902030492	-0.3170319358241653	-0.29761857666521613	-0.27815656195582933	-0.2586459403124377	-0.2390867597483234	-0.21947906768343867	-0.19982291095403282	-0.1801183358220881	-0.16036538798453415	-0.1405641125823039	-0.12071455420917863	-0.10081675692047219	-0.08087076424153689	-0.060876619176077805	-0.040834364214334125	-0.02074404134107112	-0.0006056920434231169	0.019580642681416408	0.039814922318658706	0.06009710682852968	0.08042715663902804	0.10080503263881459	0.12123069617024777	0.14170410902254532	0.16222523342508371	0.18279403204081898	0.20341046795983425	0.2240745046930095	0.24478610616581267	0.26554523671219715	0.28635186106862226	0.3072059443681861	0.32810745213485143	0.34905635027779625	0.37005260508585514	0.39109618322206724	0.4121870517183204	0.43332517797009423	0.4545105297312913	0.47574307510917463	0.49702278255937715	0.5183496208810159	0.5397235592118815	0.5611445670237171	0.5826126141175794	0.6041276706192827	0.625689706974914	0.6472986939464406	0.6689546026073747	0.6906574043385281	0.7124070708238323	0.7342035740462322	0.7560468862836437	0.7779369801049913	0.7998738283662986	0.821857404206857	0.8438876810454475	0.8659646325766354	0.8880882327671159	0.9102584558521332	0.9324752763319428	0.9547386689683461	0.977048608781274	0.9994050710454262
0.07	-1.0007178447279848	-0.9835590839001345	-0.966340120724158	-0.94906107706402	-0.9317220726147872	-0.9143232249551254	-0.8968646495980888	-0.8793464600402977	-0.861768767809643	-0.8441316825114941	-0.8264353118734588	-0.8086797617888835	-0.7908651363589186	-0.7729915379334469	-0.7550590671507211	-0.737067822975861	-0.7190179027382401	-0.7009094021677572	-0.6827424154301186	-0.6645170351610485	-0.6462333524995606	-0.6278914571203292	-0.6094914372650851	-0.5910333797731911	-0.572517370111363	-0.5539434924025746	-0.5353118294541745	-0.5166224627852511	-0.4978754726532646	-0.4790709380799642	-0.4602089368766231	-0.4412895456686088	-0.42231283991932056	-0.4032788939534885	-0.3841877809798924	-0.3650395731134919	-0.345834341396978	-0.32657215582181454	-0.30725308534870777	-0.28787719792761207	-0.26844456051718946	-0.24895523910383194	-0.22940929872020077	-0.2098068034632999	-0.19014781651214066	-0.17043240014495648	-0.15066061575601938	-0.1308325238720504	-0.11094818416824286	-0.0910076554839154	-0.07101099583777935	-0.05095826244288111	-0.030849511721170876	-0.010684799317753091	0.009535819885198476	0.029812291754829495	0.05014456289432304	0.07053258062988962	0.09097629299807078	0.11147564873331471	0.13203059725583005	0.15264108865969728	0.17330707370126708	0.19402850378777384	0.21480533096622856	0.2356375079125369	0.25652498792084877	0.2774677248931419	0.29846567332902557	0.31951878831575325	0.34062702551845614	0.3617903411705723	0.38300869206447863	0.4042820355423187	0.4256103294870153	0.4469935323134695	0.4684316029599458	0.48992450087961864	0.5114721860323057	0.533074618876356	0.5547317603607036	0.5764435719170882	0.598210015452416	0.6200310533412823	0.641906648418638	0.6638367639726023	0.685821363737406	0.7078604118864895	0.729953873025717	0.7521017121867294	0.774303894820427	0.7965603867905706	0.818871154367507	0.841236164222015	0.8636553834192666	0.8861287794128954	0.9086563200391897	0.9312379735113756	0.9538737084140254	0.9765634936975509	0.9993072986728128
0.08	-1.0008231873913076	-0.9840810344888634	-0.967269189418206	-0.9503878299151794	-0.9334371299545908	-0.9164172598589074	-0.8993283864028558	-0.8821706729140799	-0.8649442793701104	-0.8476493624917473	-0.8302860758330322	-0.8128545698680313	-0.7953549920744853	-0.7777874870145083	-0.7601521964124461	-0.7424492592300864	-0.7246788117391953	-0.7068409875916564	-0.6889359178871967	-0.6709637312388511	-0.6529245538362617	-0.6348185095068649	-0.6166457197751151	-0.5984063039197529	-0.5801003790292577	-0.561728060055525	-0.543289459865833	-0.5247846892931942	-0.5062138571851369	-0.48757707045097337	-0.46887443410762464	-0.4501060513240511	-0.43127202346432675	-0.41237245012945895	-0.3934074291979179	-0.3743770568650156	-0.35528142768108995	-0.33612063458860897	-0.3168947689581826	-0.2976039206235575	-0.2782481779156085	-0.25882762769535583	-0.2393423553860895	-0.21979244500455453	-0.20017797919130995	-0.18049903924022614	-0.16075570512719536	-0.1409480555380466	-0.12107616789572291	-0.10114011838671488	-0.08113998198680418	-0.06107583248612151	-0.04094774251354326	-0.020755783560447015	-0.0005000260038698656	0.019819460870955062	0.040202608848619883	0.060649350762142513	0.08115962047208485	0.10173335284621861	0.12237048373968958	0.14307094997567432	0.16383468932651674	0.18466164049533423	0.2055517430980623	0.2265049376459427	0.24752116552843662	0.26860036899653905	0.2897424911465005	0.31094747590393323	0.3322152680082914	0.3535458129977155	0.374939057194235	0.3963949476893089	0.41791343232970185	0.43949445970369694	0.46113797912759846	0.4828439406325697	0.5046122949517508	0.5264429935076732	0.5483359883999518	0.5702912323932576	0.5923086789055548	0.6143882819965921	0.636529996356655	0.6587337772955586	0.6809995807318805	0.7033273631824267	0.7257170817519285	0.7481686941229508	0.7706821585460246	0.7932574338299878	0.8158944793325198	0.8385932549508915	0.8613537211128964	0.8841758387679741	0.9070595693785203	0.9300048749113725	0.9530117178294737	0.9760800610837042	0.9992098681048812
0.09	-1.0009293872921274	-0.9846071061188019	-0.9682053244519558	-0.9517242941064233	-0.9351642606490714	-0.9185254636116111	-0.9018081366938954	-0.8850125079583103	-0.8681388000156345	-0.8511872302029302	-0.8341580107538138	-0.8170513489616097	-0.7998674473356449	-0.7826065037511266	-0.7652687115929072	-0.7478542598934298	-0.7303633334651702	-0.712796113027835	-0.6951527753306115	-0.6774334932696072	-0.6596384360008611	-0.6417677690490244	-0.6238216544119287	-0.6058002506613182	-0.5877037130397889	-0.5695321935542397	-0.5512858410659066	-0.5329648013771695	-0.514569217315278	-0.4960992288131098	-0.4775549729871192	-0.45893658421257255	-0.4402441941962151	-0.42147793204643974	-0.4026379243411096	-0.38372429519309414	-0.3647371663136359	-0.3456766570736211	-0.3265428845628668	-0.3073359636474617	-0.288056007025287	-0.26870312527975104	-0.24927742693182706	-0.22977901849046473	-0.21020800450141544	-0.19056448759456757	-0.1708485685298073	-0.15106034624149567	-0.13119991788160462	-0.11126737886154513	-0.09126282289275177	-0.07118634202608216	-0.05103802669003149	-0.030817965727860976	-0.010526246433623583	0.009837045412816891	0.03027182551180045	0.05077801101082255	0.0713555204724282	0.09200427384301021	0.1127241924224644	0.13351519883469062	0.15437721699890108	0.17531017210171335	0.19631399056999652	0.2173886000444514	0.23853392935389425	0.25974990849023133	0.28103646858408626	0.3023935418810764	0.323821061718699	0.3453189625038281	0.36688717969078183	0.3885256497599617	0.410234310197027	0.43201309947260524	0.4538619570225109	0.4757808232284583	0.49776963939925567	0.5198283477524686	0.5419568913965311	0.5641552143132985	0.5864232613410206	0.608760978157733	0.6311683112650451	0.6536452079723197	0.6761916163812275	0.6988074853706658	0.7214927645820408	0.7442474044048899	0.7670713559628349	0.7899645710998751	0.8129270023669846	0.8359586030090226	0.8590593269519456	0.8822291287903069	0.9054679637750396	0.9287757878015197	0.9521525573978904	0.9755982297136523	0.9991127625085038
