  -6.2378315716035946        1.87289132685738869862      
  -6.1376797386438771        2.40707336802675992077      
  -6.0385683340842684        2.52725253478160697654      
  -5.9404982639786486        2.72414161906556998244      
  -5.8434706150371394        2.85292553798848077021      
  -5.7474864389903750        2.89722571311303298295      
  -5.6525468265709398        3.02183738917329809898      
  -5.5586529584619040        3.06287459392945605281      
  -5.4658060667480779        3.13558937392364212525      
  -5.3740074582134687        3.18984580011666450758      
  -5.2832585106533783        3.21480003215358195738      
  -5.1935606633667124        3.27983978659775698224      
  -5.1049154360872215        3.29080325483621621884      
  -5.0173244300731916        3.34984443625101260388      
  -4.9307893319536182        3.37307670848491264991      
  -4.8453119512631142        3.40590469758020414565      
  -4.7608941648619130        3.43786661981362022381      
  -4.6775379971467972        3.44722428990123948810      
  -4.5952455526915363        3.48782678679599965886      
  -4.5140190966057210        3.49297701515067020523      
  -4.4338610094623832        3.53221671093380027752      
  -4.3547738390395487        3.54547436588935383655      
  -4.2767602816472472        3.56703408400869441440      
  -4.1998232171813941        3.58828213080831699027      
  -4.1239656958994662        3.59384764861009775084      
  -4.0491909955472867        3.62302564840978002982      
  -3.9755026207892952        3.62398863205054951194      
  -3.9029043008547366        3.65340492709872962946      
  -3.8314000259044492        3.66322187482892925128      
  -3.7609941193241179        3.67807974158122692721      
  -3.6916911988533099        3.69399523817846824189      
  -3.6234962200940881        3.69488820389825156328      
  -3.5564145815973136        3.71879114651436832326      
  -3.4904520436437974        3.72006461104829172374      
  -3.4256149171640065        3.74026231045220879578      
  -3.3619100169299885        3.75029116116563314334      
  -3.2993447510006080        3.75637263711349045879      
  -3.2379272315389263        3.77130001910198784276      
  -3.1776663084665460        3.76701889583834883179      
  -3.1185717113753206        3.78825913409984866903      
  -3.0606541608938511        3.79259733932596624414      
  -3.0039254987102773        3.80212911213924273433      
  -2.9483988735862248        3.81236241145117978188      
  -2.8940889614409144        3.80701765861309419123      
  -2.8410122280515422        3.82436272269131971287      
  -2.7891872233663038        3.82657506081070679805      
  -2.7386350142368503        3.83494427034163384697      
  -2.6893797041645007        3.84153521640002668970      
  -2.6414491050254809        3.83337782701214024308      
  -2.5948756422980432        3.84927593701527045057      
  -2.5496975297092455        3.84970572786908907964      
  -2.5059605077540947        3.85090631828770477759      
  -2.4637202649418546        3.85410512111694043011      
  -2.4230459652007124        3.84421736484188124577      
  -2.3840271320943840        3.85058147716838334944      
  -2.3467750413423194        3.84349516465650354225      
  -2.3115000889920192        3.81581798059797502377      
  -2.2781875873305175        3.80744888677947621145      
  -2.2486821949705571        3.67055326244509210463      
  -2.2177239400352708        3.73982172925341164343      
  -2.2035436828546691        3.23380676042983782222      
  -2.1598394116978579        3.76461850015707582325      
  -2.1583002701509320        3.70424381463844095406      
  -2.0959158634250863        3.77790178978901868305      
  -2.0958617654230332        3.78061961819248518765      
  -2.0243419073203515        3.70897036953846370136      
  -2.0243408021121136        3.76464077027768618893      
  -1.9463029184487572        2.86990815120306827935      
  -1.9463027255152636        3.20708090089970726750      
  -1.8626786092107990        2.80990066581797888565      
  -1.8626784020518163        3.18541580012391074860      
  -1.7740208829401183        2.75105005851959910179      
  -1.7740206687595199        3.17387486701485034709      
  -1.6807061671536490        2.68140168004464616463      
  -1.6807059506112396        3.15987408593878176194      
  -1.5830085893441135        2.59834408870075708547      
  -1.5830083469978120        3.14220064982953469065      
  -1.4811367775252620        2.49448681611507650673      
  -1.4811365257860125        3.12221759709456381845      
  -1.3752547696188315        2.36208594789302255240      
  -1.3752545050655116        3.10275868073610402976      
  -1.2654946572580577        2.17567787124096159723      
  -1.2654943838050885        3.07867976177317974611      
  -1.1519648919458085        1.86581499993142683070      
  -1.1519646101633019        3.05395429570867898267      
  -1.0347559019611507        1.03864589589656515869      
  -1.0347556047322408        3.02490273068594161436      
 -0.91394371689449860        2.99477482371263185792      
 -0.78959407811108873        2.96005827879820601297      
 -0.66176279647641278        2.92262600129616552207      
 -0.53049856772724491        2.88044201024966513573      
 -0.39584391588104845        2.83407727695918076134      
 -0.25783624751282735        2.78241212519905163126      
 -0.11650858637361658        2.72158958775344241238      
   2.8109695549834158E-002   2.65247116482626660305      
  0.17599246213413111        2.56867140668623227299      
  0.32711627567103008        2.46655865020256148874      
  0.48146009588543365        2.33420383557197859761      
  0.63900495134785096        2.15147033819588501800      
  0.79973371002372218        1.84617362884564463759      
  0.96363081360037872        1.01522014744893759137      
