-28.74317589218388    *******************    3.74909462137950678039
-28.74258765688976    *******************    3.74928608675290106619
-28.74199942159564    *******************    3.74947117344322669715
-28.74141118630153    *******************    3.74905013654187713743
-28.74082295100741    *******************    3.74802577088550708043
-28.74023471571329    *******************    3.74934272392568938631
-28.73964648041917    *******************    3.74871022831331677594
-28.73905824512506    *******************    3.74970853495132978557
-28.73847000983094    *******************    3.74851586112310831414
-28.73788177453682    *******************    3.74897727681116424924
-28.7372935392427     *******************    3.74854142013666517797
-28.73670530394859    *******************    3.74831940093718542261
-28.73611706865447    *******************    3.74888284576471706973
-28.73552883336035    *******************    3.74828437022863488089
-28.73494059806623    *******************    3.74844004917465368197
-28.73435236277212    *******************    3.74890657884756144862
-28.733764127478      *******************    3.74938499195754420417
-28.73317589218388    *******************    3.74936214166418241549
-28.73258765688976    *******************    3.74936359949853744832
-28.73199942159564    *******************    3.74881311800513807985
-28.73141118630153    *******************    3.75012516033923629316
-28.73082295100741    *******************    3.74803277772685833639
-28.73023471571329    *******************    3.74856971873668299764
-28.72964648041917    *******************    3.74895406537464305464
-28.72905824512506    *******************    3.74912189793259319616
-28.72847000983094    *******************    3.74768274073264835797
-28.72788177453682    *******************    3.74938253201260305908
-28.7272935392427     *******************    3.74896337443123885027
-28.72670530394859    *******************    3.74937959441498154414
-28.72611706865447    *******************    3.74914103761149820958
-28.72552883336035    *******************    3.74845138502928046180
-28.72494059806623    *******************    3.74884037840864635794
-28.72435236277212    *******************    3.74853760412352380238
-28.723764127478      *******************    3.74840183960753304724
-28.72317589218388    *******************    3.74861432044635347390
-28.72317589218388    *******************    3.74852811033022340482
-28.72258765688976    *******************    3.74872107283352889746
-28.72199942159564    *******************    3.74939102701258953850
-28.72141118630153    *******************    3.74865826892353367684
-28.72082295100741    *******************    3.74756610335254646991
-28.72023471571329    *******************    3.74805255137537318938
-28.71964648041917    *******************    3.74856988755897363691
-28.71905824512506    *******************    3.74913062657199623530
-28.71847000983094    *******************    3.74820772259010243695
-28.71788177453682    *******************    3.74826949050610390142
-28.7172935392427     *******************    3.74815405272419610865
-28.71670530394859    *******************    3.74841025627196059128
-28.71611706865447    *******************    3.74869577106649564573
-28.71552883336035    *******************    3.74906368227640756892
-28.71494059806623    *******************    3.74801191714088724732
-28.71435236277212    *******************    3.74812563766033911869
-28.713764127478      *******************    3.74813209002670930754
-28.71317589218388    *******************    3.74856036417462066602
-28.71258765688976    *******************    3.74918311581154618068
-28.71199942159564    *******************    3.74799338749890722849
-28.71141118630153    *******************    3.74849445677489447005
-28.71082295100741    *******************    3.74878640386825711544
-28.71023471571329    *******************    3.74964411208811426897
-28.70964648041917    *******************    3.74742106246989818848
-28.70905824512506    *******************    3.74925010869546973405
-28.70847000983094    *******************    3.74824882116654548221
-28.70788177453682    *******************    3.74832708385236693387
-28.7072935392427     *******************    3.74762698747149919322
-28.70670530394859    *******************    3.74748481616897098157
-28.70611706865447    *******************    3.74907228147483642081
-28.70552883336035    *******************    3.74865117968846560024
-28.70494059806623    *******************    3.74865475190176943845
-28.70435236277212    *******************    3.74782907394824120972
-28.703764127478      *******************    3.74834793147327662564
-28.70317589218388    *******************    3.74879849226605767784


-28.74317589218388    *******************    3.55849270148877154410
-28.74258765688976    *******************    3.55859724015582960322
-28.74199942159564    *******************    3.55836044850820162194
-28.74141118630153    *******************    3.55836231036468551283
-28.74082295100741    *******************    3.55847666936167582666
-28.74023471571329    *******************    3.56015263593869517203
-28.73964648041917    *******************    3.55790302654417654304
-28.73905824512506    *******************    3.55885693142709311361
-28.73847000983094    *******************    3.55857232420284180677
-28.73788177453682    *******************    3.55820149665233349443
-28.7372935392427     *******************    3.55802504451665822273
-28.73670530394859    *******************    3.55886425499327979823
-28.73611706865447    *******************    3.55887142632831999676
-28.73552883336035    *******************    3.55857723003243308930
-28.73494059806623    *******************    3.55915729080103128987
-28.73435236277212    *******************    3.55924147247272446969
-28.733764127478      *******************    3.55846403885143277570
-28.73317589218388    *******************    3.55839041195926151151
-28.73258765688976    *******************    3.55873914518372200873
-28.73199942159564    *******************    3.55885546877839692046
-28.73141118630153    *******************    3.55894671001458775964
-28.73082295100741    *******************    3.55830255662189915583
-28.73023471571329    *******************    3.55919222918589549416
-28.72964648041917    *******************    3.55931547637322991595
-28.72905824512506    *******************    3.55899259510498650679
-28.72847000983094    *******************    3.55834010152528057436
-28.72788177453682    *******************    3.55846597685597077583
-28.7272935392427     *******************    3.55909143668772808499
-28.72670530394859    *******************    3.55908363169606826244
-28.72611706865447    *******************    3.55811763989868550234
-28.72552883336035    *******************    3.55877211373902686397
-28.72494059806623    *******************    3.55876925874111597393
-28.72435236277212    *******************    3.55893801735841100475
-28.723764127478      *******************    3.55876937155186892571
-28.72317589218388    *******************    3.55918811376974387637
-28.72317589218388    *******************    3.55931288917533956203
-28.72258765688976    *******************    3.55874447941436936678
-28.72199942159564    *******************    3.55877888433769663584
-28.72141118630153    *******************    3.56023082266955523878
-28.72082295100741    *******************    3.55862754901478730999
-28.72023471571329    *******************    3.55861725395686318116
-28.71964648041917    *******************    3.56001392245721499106
-28.71905824512506    *******************    3.55801089022201433125
-28.71847000983094    *******************    3.55852633845586636139
-28.71788177453682    *******************    3.55923558466502295032
-28.7172935392427     *******************    3.55811810140331178732
-28.71670530394859    *******************    3.55961783546084561979
-28.71611706865447    *******************    3.55962167130109414896
-28.71552883336035    *******************    3.55905496422427533630
-28.71494059806623    *******************    3.55910049292231415920
-28.71435236277212    *******************    3.55966327106661780668
-28.713764127478      *******************    3.55922395345032455756
-28.71317589218388    *******************    3.55929425776958350994
-28.71258765688976    *******************    3.55857198981449912166
-28.71199942159564    *******************    3.55930740301860535735
-28.71141118630153    *******************    3.55924021808165376825
-28.71082295100741    *******************    3.55915316032790831507
-28.71023471571329    *******************    3.55937202341475013713
-28.70964648041917    *******************    3.55918572361227572728
-28.70905824512506    *******************    3.55987324074849527627
-28.70847000983094    *******************    3.55898119730316657081
-28.70788177453682    *******************    3.55912719712089217132
-28.7072935392427     *******************    3.55861411896338467758
-28.70670530394859    *******************    3.55960308822502284219
-28.70611706865447    *******************    3.55998182122145453944
