-623.783264044858863119413524411494357039	0                                       
-613.768079844843782776491527512711894042	0                                       
-603.856936786696881682986176839474423635	1.73159628551179677193151700218065434278
-594.049931481083332896978282054446661478	1.94569307493127839493948716281398539265
-584.347165299768662595225598523239654595	2.0957657005446641584195249101710437338 
-574.748744667901983235329091689383771779	2.20968925316397044126991043136737870673
-565.254781378362738476982017961775023994	2.30102902526348917900926399457329142513
-555.865392930200970814441092268977747842	2.37711107646675892968348663198923381748
-546.58070289342638546179264224056710245	2.4422410552389917509836326921902877276 
-537.400841302656462513493929847839129754	2.49913038204268698805865059045492203405
-528.325945082423146806399280103391254354	2.54958747869934438769535648668998415965
-519.356158507266617480624939873776374952	2.5948770291335599730557677193418761201 
-510.491633700119680220102384895593453315	2.63591857011440926399701286590572236358
-501.732531172914985634482766525932423964	2.67340236604826333631774715817874920398
-493.079020413838533379560883460759584045	2.70786035932883648527606295242874706499
-484.531280526217480205812950384577271937	2.73971150395788591737096481960183506671
-476.089500924680947890094437123902181543	2.76929183407042734307032149352939488559
-467.753882094984723377794372015269283417	2.79687506619931343913308852109952193665
-459.524636424763032694497852820964674889	2.82268711795335169983838120351249403248
-451.401989113485446388319877619144787304	2.84691659100286460443282517462764129413
-443.386179171081793561900270562538607351	2.86972250078777428226787546743205257504
-435.477460516086139727729273286054763583	2.89124008085580513180233559755349840894
-427.676103185783426932548136214225049734	2.91158521107214741363898136962433791886
-419.982394672769847033443401716261240685	2.93085784299714280848766649991268651587
-412.396641404623087376174297879363415818	2.94914468163210458114955723139513869897
-404.919170386099332888926279971728849303	2.96652130693116286227804797396295715525
-397.550331026528161670166527428884368866	2.98305386699621434587631627896768927469
-390.290497178987538011550316805398004943	2.99880043919760413788299721205308136512
-383.140069422565370827018548541374265071	3.01381213027261749294362613595915485571
-376.099477624751212413724925183876930658	3.0281339683409773274802255113639259641 
-369.169183828008283566360646451608739807	3.04180562651120240669773587596029814541
-362.349685513184537959440858635550201033	3.05486200784065972474642965635799116335
-355.641519303065842870690577622921313809	3.06733371383086473970976939941457505076
-349.045265182625754797499806037127056363	3.07924741266428794793269093181043651812
-342.561551329143478930865801709953951221	3.09062611848761149820298569423064672764
-336.191059666361794263253496909774823597	3.10148938880479051440586391068667980616
-329.934532283618386117936854776786261532	3.1118534431103423310387520904595074883 
-323.792778895295412388920261644160192206	3.12173120193589510566609848361730501013
-317.766685560610998289816879412390712587	3.13113224114129825499388092148622519702
-311.857224942398916688783725543143437056	3.14006265111607753552222172263962596252
-306.065468461324391547366804970417526481	3.14852478397597441573655243284093550696
-300.39260080653533586108448142494420454	3.15651686298825325368874681725735986932
-294.839937406180897629815788909270445739	3.16403241604212276454093681163450861321
-289.408945658213182740879691047868711536	3.17105947695602300832017972320683421851
-284.101270998899113563555912891705999255	3.17757947146426050006950570111130078686
-278.918769283325247011723951757085571632	3.1835656632859639039908334922907247837 
-273.863547532698194442004537597198899605	3.1889809700523646802858958082502061819 
-268.938015972638544069118644469351900362	3.1937748511934286935254226915097064455 
-264.144955624244743106744919704919230358	3.1978787840970895017955935342676306617 
-259.487607830129114028544411504992166301	3.2011994979401564571305657491954415442 
-254.969795606056474670732902746359093598	3.2036083973628365018050653649690975142 
-250.59609250395974556339748953966361094	3.2049238678197398845246561638516504774 
-246.372067450437785248956559422628982816	3.2048775699863124936389515914890471465 
-242.304636751655201537491592083011217571	3.2030473255370254806059474659110280256 
-238.402753254000861719196338435740026896	3.198633090177347104870154198597624337  
-234.677542329224500472576032737645227776	3.190343027686034967141610093256115126  
-231.150047670467879665676292311185259228	3.1719276764261434436475609002037960693 
-227.818795753659527925638797530738879561	3.14825662574905193326677699568651094299
-224.868255974011061467383770361299059539	2.99314226258742097757062418061063872858
-221.772430422509881441061712419698895629	3.05921876500273523901038819030731576583
-220.354403501688055223453591262042862746	2.47187364800611216128035653373298391829
-215.983976818155813202099841391372771059	3.0241023361985942816729885183821946795 
-215.830062484821095331780407268275958547	2.95270818485371607756336889667946961636
-209.591621341240026349729375906534220445	3.03896596891221517568128478074315097495
-209.586211570932937000102584706328045456	3.03825279479957044807232708122340745152
-202.43422258622943814364252697564211969	3.03707037745935610763757432786550277249
-202.434113692825532839037932290803050999	3.03709824970954902281479949261153741042
-194.630314697360753890123946999855594381	3.02072974951338386883856368675829456754
-194.630313261364943097397774106966045546	3.02073076548132861071582311834823855953
-186.267881475420290506833106333549953033	2.9949148396297893447042147741793540203 
-186.267881462396317342338323351816184991	2.99491485548080392545341362373951136749
-177.402105579167263089627580155974732773	2.96117843254492767345474589692934423636
-177.402105579084327286259628296119566172	2.96117843269282738406983216581989860076
-168.070632198223496303023069228655284672	2.91941705661794849153562823186623068789
-168.07063219822312360742749808453419651	2.91941705661884711592518703129116448573
-158.30087145538607313705139069079200997	2.86823521904830322015876798571047216536
-158.300871455386071963552766496160749886	2.86823521904830687334208858176848161857
-148.113688514139659170678815488139507435	2.80449505793263267700605102320714310283
-148.113688514139659168141280103932100631	2.80449505793263268691451702859755126803
-137.525484931874125801171738727116444774	2.72159920921986823008816396060398048384
-137.525484931874125801168110685477162878	2.72159920921986823010561753268790798963
-126.549471166989896601512657214952404833	2.60391298762480856113821558907761579498
-126.549471166989896601512654014845822409	2.60391298762480856113823445897294600619
-115.196492544432675321122647296323362051	2.4049058451914576720826760276510676909 
-115.196492544432675321122647294813032667	2.40490584519145767208267545061703305592
-103.475590776851198380594513331937811537	1.92884021643274549557085061333072843479
-103.4755907768511983805945133319375648		1.92884021643274549557547526737875353593
-91.394400071086496641764592941011418251	2.31536665670616830150504647798518138038
-78.9594351102715957295407630816851023581	2.28103545345093456184475090819302750295
-66.1763057535102048093745981964926640353	2.24294523080701062885949725424995927297
-53.0498805370752436727869018085520340634	2.20045417056853453813460318549036675598
-39.5844134704530053444117223481870339353	2.15269521469788517577237007641464076322
-25.7836439261441143737521970479649977712	2.09847354700569562929399066287687806137
-11.6508764209096412554112000892555969898	2.0360915202144811880227088262741023932 
2.81095488863301681478664604452115810891	1.96303077492584275406590677146674964928
17.5992335057614787263524671530646159208	1.87532364004649349494456573358075402953
32.7116171179826419896916557848908829797	1.76615834091641825526488102436631059042
48.1460014224322889651910821646669045002	1.62227777333915617795665627873054826897
63.9004897925976110348983918905297765742	1.41268537675456471749287485976705623422
79.973367664313958487293907617990555786		1.04281798056631198583473355306483482088
96.363080768483143540383909001979505572		0.07687494366470037460078624235766164966
